t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
51.206,attack,0.050,2.0211,0.1011,0.0000,-22.3768,1.6456,-0.0000,0.0000,-0.0130,22.4382,0.0000,-20.4492,1.6519,-0.0000,2.0000,-0.0130,22.5109,1.9276
51.247,attack,0.050,1.9756,0.0988,0.0000,-21.5899,1.6461,-0.0000,0.0000,-0.0130,21.6535,0.0000,-20.4492,1.6519,-0.0000,2.0000,-0.0130,22.5109,1.1407
51.286,attack,0.050,1.9523,0.0976,0.0000,-21.5899,1.6461,-0.0000,0.0000,-0.0130,21.6535,0.0000,-20.4492,1.6519,-0.0000,2.0000,-0.0130,22.5109,1.1407
51.326,attack,0.050,1.9712,0.0986,0.0000,-22.4094,1.6496,-0.0000,0.0000,-0.0130,22.4710,0.0000,-20.7486,1.6447,-0.0000,2.0000,-0.0130,22.8089,1.6608
51.366,attack,0.050,2.0396,0.1020,0.0000,-22.4094,1.6496,-0.0000,0.0000,-0.0130,22.4710,0.0000,-20.7486,1.6447,-0.0000,2.0000,-0.0130,22.8089,1.6608
51.406,attack,0.050,1.9695,0.0985,0.0000,-22.4094,1.6496,-0.0000,0.0000,-0.0130,22.4710,0.0000,-20.4635,1.6663,-0.0000,2.0000,-0.0130,22.5261,1.9461
51.446,attack,0.050,1.9828,0.0991,0.0000,-21.6237,1.6641,-0.0000,0.0000,-0.0130,21.6887,0.0000,-20.4635,1.6663,-0.0000,2.0000,-0.0130,22.5261,1.1603
51.486,attack,0.050,1.8792,0.0940,0.0000,-21.6237,1.6641,-0.0000,0.0000,-0.0130,21.6887,0.0000,-20.4635,1.6663,-0.0000,2.0000,-0.0130,22.5261,1.1603
51.526,attack,0.050,2.0105,0.1005,0.0000,-22.4428,1.6729,-0.0000,0.0000,-0.0130,22.5061,0.0000,-20.7912,1.6751,-0.0000,2.0000,-0.0130,22.8536,1.6516
51.566,attack,0.050,2.0063,0.1003,0.0000,-22.4428,1.6729,-0.0000,0.0000,-0.0130,22.5061,0.0000,-20.7912,1.6751,-0.0000,2.0000,-0.0130,22.8536,1.6516
51.606,attack,0.050,1.9182,0.0959,0.0000,-22.4428,1.6729,-0.0000,0.0000,-0.0130,22.5061,0.0000,-21.4373,1.6730,-0.0000,2.0000,-0.0130,23.4978,1.0056
51.647,attack,0.050,2.0103,0.1005,0.0000,-22.1191,1.6778,-0.0000,0.0000,-0.0130,22.1836,0.0000,-21.4373,1.6730,-0.0000,2.0000,-0.0130,23.4978,0.6818
51.686,attack,0.050,2.0196,0.1010,0.0000,-22.1191,1.6778,-0.0000,0.0000,-0.0130,22.1836,0.0000,-21.4373,1.6730,-0.0000,2.0000,-0.0130,23.4978,0.6818
51.726,attack,0.050,1.9647,0.0982,0.0000,-23.0608,1.6826,-0.0000,0.0000,-0.0130,23.1230,0.0000,-21.4016,1.6783,-0.0000,2.0000,-0.0130,23.4627,1.6591
51.766,attack,0.050,1.9992,0.1000,0.0000,-23.0608,1.6826,-0.0000,0.0000,-0.0130,23.1230,0.0000,-21.4016,1.6783,-0.0000,2.0000,-0.0130,23.4627,1.6591
51.806,attack,0.050,2.0601,0.1030,0.0000,-23.0608,1.6826,-0.0000,0.0000,-0.0130,23.1230,0.0000,-22.1201,1.6868,-0.0000,2.0000,-0.0130,24.1799,0.9407
51.846,attack,0.050,2.0107,0.1005,0.0000,-22.7663,1.6857,-0.0000,0.0000,-0.0130,22.8296,0.0000,-22.1201,1.6868,-0.0000,2.0000,-0.0130,24.1799,0.6462
51.886,attack,0.050,1.8933,0.0947,0.0000,-22.7663,1.6857,-0.0000,0.0000,-0.0130,22.8296,0.0000,-22.1201,1.6868,-0.0000,2.0000,-0.0130,24.1799,0.6462
51.926,attack,0.050,2.0381,0.1019,0.0000,-23.7160,1.6949,-0.0000,0.0000,-0.0130,23.7774,0.0000,-22.0286,1.6984,-0.0000,2.0000,-0.0130,24.0895,1.6874
51.966,attack,0.050,1.9864,0.0993,0.0000,-23.7160,1.6949,-0.0000,0.0000,-0.0130,23.7774,0.0000,-22.0286,1.6984,-0.0000,2.0000,-0.0130,24.0895,1.6874
52.006,attack,0.050,1.9890,0.0995,0.0000,-23.7160,1.6949,-0.0000,0.0000,-0.0130,23.7774,0.0000,-21.7515,1.6827,-0.0000,2.0000,-0.0130,23.8120,1.9645
52.046,attack,0.050,2.0677,0.1034,0.0000,-22.8047,1.6882,-0.0000,0.0000,-0.0130,22.8681,0.0000,-21.7515,1.6827,-0.0000,2.0000,-0.0130,23.8120,1.0532
52.086,attack,0.050,1.9848,0.0992,0.0000,-22.8047,1.6882,-0.0000,0.0000,-0.0130,22.8681,0.0000,-21.7515,1.6827,-0.0000,2.0000,-0.0130,23.8120,1.0532
52.126,attack,0.050,1.8976,0.0949,0.0000,-23.5353,1.6859,-0.0000,0.0000,-0.0130,23.5966,0.0000,-21.9580,1.6874,-0.0000,2.0000,-0.0130,24.0183,1.5773
52.167,attack,0.050,2.0373,0.1019,0.0000,-23.5353,1.6859,-0.0000,0.0000,-0.0130,23.5966,0.0000,-21.9580,1.6874,-0.0000,2.0000,-0.0130,24.0183,1.5773
52.206,attack,0.050,2.0012,0.1001,0.0000,-23.5353,1.6859,-0.0000,0.0000,-0.0130,23.5966,0.0000,-21.5738,1.6989,-0.0000,2.0000,-0.0130,23.6359,1.9615
52.246,attack,0.050,2.0391,0.1020,0.0000,-22.6200,1.6851,-0.0000,0.0000,-0.0130,22.6836,0.0000,-21.5738,1.6989,-0.0000,2.0000,-0.0130,23.6359,1.0462
52.286,attack,0.050,1.9790,0.0990,0.0000,-22.6200,1.6851,-0.0000,0.0000,-0.0130,22.6836,0.0000,-21.5738,1.6989,-0.0000,2.0000,-0.0130,23.6359,1.0462
52.326,attack,0.050,2.0433,0.1022,0.0000,-23.4123,1.6897,-0.0000,0.0000,-0.0130,23.4741,0.0000,-21.7897,1.6885,-0.0000,2.0000,-0.0130,23.8505,1.6226
52.366,attack,0.050,1.9695,0.0985,0.0000,-23.4123,1.6897,-0.0000,0.0000,-0.0130,23.4741,0.0000,-21.7897,1.6885,-0.0000,2.0000,-0.0130,23.8505,1.6226
52.406,attack,0.050,2.0694,0.1035,0.0000,-23.4123,1.6897,-0.0000,0.0000,-0.0130,23.4741,0.0000,-21.4889,1.7028,-0.0000,2.0000,-0.0130,23.5515,1.9235
52.446,attack,0.050,2.0236,0.1012,0.0000,-22.5575,1.6927,-0.0000,0.0000,-0.0130,22.6219,0.0000,-21.4889,1.7028,-0.0000,2.0000,-0.0130,23.5515,1.0687
52.487,attack,0.050,2.0888,0.1044,0.0000,-22.5575,1.6927,-0.0000,0.0000,-0.0130,22.6219,0.0000,-21.4889,1.7028,-0.0000,2.0000,-0.0130,23.5515,1.0687
52.526,attack,0.050,2.0370,0.1019,0.0000,-23.3968,1.6898,-0.0000,0.0000,-0.0130,23.4587,0.0000,-21.7173,1.6963,-0.0000,2.0000,-0.0130,23.7788,1.6795
52.566,attack,0.050,1.9704,0.0985,0.0000,-23.3968,1.6898,-0.0000,0.0000,-0.0130,23.4587,0.0000,-21.7173,1.6963,-0.0000,2.0000,-0.0130,23.7788,1.6795
52.606,attack,0.050,1.9447,0.0972,0.0000,-23.3968,1.6898,-0.0000,0.0000,-0.0130,23.4587,0.0000,-21.5157,1.6913,-0.0000,2.0000,-0.0130,23.5774,1.8811
52.646,attack,0.050,2.0821,0.1041,0.0000,-22.5964,1.6954,-0.0000,0.0000,-0.0130,22.6609,0.0000,-21.5157,1.6913,-0.0000,2.0000,-0.0130,23.5774,1.0808
52.686,attack,0.050,2.0012,0.1001,0.0000,-22.5964,1.6954,-0.0000,0.0000,-0.0130,22.6609,0.0000,-21.5157,1.6913,-0.0000,2.0000,-0.0130,23.5774,1.0808
52.726,attack,0.050,1.9566,0.0978,0.0000,-23.3934,1.6957,-0.0000,0.0000,-0.0130,23.4558,0.0000,-21.7478,1.6896,-0.0000,2.0000,-0.0130,23.8087,1.6457
52.766,attack,0.050,1.9737,0.0987,0.0000,-23.3934,1.6957,-0.0000,0.0000,-0.0130,23.4558,0.0000,-21.7478,1.6896,-0.0000,2.0000,-0.0130,23.8087,1.6457
52.806,attack,0.050,2.0070,0.1004,0.0000,-23.3934,1.6957,-0.0000,0.0000,-0.0130,23.4558,0.0000,-21.4999,1.7094,-0.0000,2.0000,-0.0130,23.5629,1.8936
52.847,attack,0.050,2.0159,0.1008,0.0000,-22.5906,1.7005,-0.0000,0.0000,-0.0130,22.6555,0.0000,-21.4999,1.7094,-0.0000,2.0000,-0.0130,23.5629,1.0907
52.886,attack,0.050,1.9787,0.0989,0.0000,-22.5906,1.7005,-0.0000,0.0000,-0.0130,22.6555,0.0000,-21.4999,1.7094,-0.0000,2.0000,-0.0130,23.5629,1.0907
52.926,attack,0.050,1.9594,0.0980,0.0000,-23.3512,1.7128,-0.0000,0.0000,-0.0130,23.4148,0.0000,-21.7154,1.7065,-0.0000,2.0000,-0.0130,23.7777,1.6358
52.966,attack,0.050,2.1216,0.1061,0.0000,-23.3512,1.7128,-0.0000,0.0000,-0.0130,23.4148,0.0000,-21.7154,1.7065,-0.0000,2.0000,-0.0130,23.7777,1.6358
53.006,attack,0.050,2.0228,0.1011,0.0000,-23.3512,1.7128,-0.0000,0.0000,-0.0130,23.4148,0.0000,-21.4630,1.7144,-0.0000,2.0000,-0.0130,23.5265,1.8881
53.046,attack,0.050,1.9961,0.0998,0.0000,-22.5598,1.7194,-0.0000,0.0000,-0.0130,22.6262,0.0000,-21.4630,1.7144,-0.0000,2.0000,-0.0130,23.5265,1.0968
53.086,attack,0.050,2.0735,0.1037,0.0000,-22.5598,1.7194,-0.0000,0.0000,-0.0130,22.6262,0.0000,-21.4630,1.7144,-0.0000,2.0000,-0.0130,23.5265,1.0968
53.126,attack,0.050,1.9330,0.0966,0.0000,-23.3241,1.7150,-0.0000,0.0000,-0.0130,23.3880,0.0000,-21.7364,1.7185,-0.0000,2.0000,-0.0130,23.7995,1.5877
53.166,attack,0.050,2.0607,0.1030,0.0000,-23.3241,1.7150,-0.0000,0.0000,-0.0130,23.3880,0.0000,-21.7364,1.7185,-0.0000,2.0000,-0.0130,23.7995,1.5877
53.206,attack,0.050,1.9665,0.0983,0.0000,-23.3241,1.7150,-0.0000,0.0000,-0.0130,23.3880,0.0000,-21.4851,1.7151,-0.0000,2.0000,-0.0130,23.5486,1.8390
53.246,attack,0.050,1.9964,0.0998,0.0000,-22.6128,1.7208,-0.0000,0.0000,-0.0130,22.6792,0.0000,-21.4851,1.7151,-0.0000,2.0000,-0.0130,23.5486,1.1277
53.286,attack,0.050,1.9741,0.0987,0.0000,-22.6128,1.7208,-0.0000,0.0000,-0.0130,22.6792,0.0000,-21.4851,1.7151,-0.0000,2.0000,-0.0130,23.5486,1.1277
53.326,attack,0.050,1.9785,0.0989,0.0000,-23.4233,1.7156,-0.0000,0.0000,-0.0130,23.4870,0.0000,-21.8078,1.7247,-0.0000,2.0000,-0.0130,23.8711,1.6156
53.366,attack,0.050,2.0584,0.1029,0.0000,-23.4233,1.7156,-0.0000,0.0000,-0.0130,23.4870,0.0000,-21.8078,1.7247,-0.0000,2.0000,-0.0130,23.8711,1.6156
53.406,attack,0.050,2.0404,0.1020,0.0000,-23.4233,1.7156,-0.0000,0.0000,-0.0130,23.4870,0.0000,-21.5007,1.7112,-0.0000,2.0000,-0.0130,23.5638,1.9227
53.446,attack,0.050,1.9724,0.0986,0.0000,-22.5547,1.7102,-0.0000,0.0000,-0.0130,22.6204,0.0000,-21.5007,1.7112,-0.0000,2.0000,-0.0130,23.5638,1.0540
53.486,attack,0.050,1.9909,0.0995,0.0000,-22.5547,1.7102,-0.0000,0.0000,-0.0130,22.6204,0.0000,-21.5007,1.7112,-0.0000,2.0000,-0.0130,23.5638,1.0540
53.526,attack,0.050,1.9848,0.0992,0.0000,-23.4409,1.7042,-0.0000,0.0000,-0.0130,23.5037,0.0000,-21.8000,1.7080,-0.0000,2.0000,-0.0130,23.8622,1.6408
53.566,attack,0.050,1.9507,0.0975,0.0000,-23.4409,1.7042,-0.0000,0.0000,-0.0130,23.5037,0.0000,-21.8000,1.7080,-0.0000,2.0000,-0.0130,23.8622,1.6408
53.606,attack,0.050,2.0370,0.1019,0.0000,-23.4409,1.7042,-0.0000,0.0000,-0.0130,23.5037,0.0000,-21.4867,1.6874,-0.0000,2.0000,-0.0130,23.5482,1.9542
53.646,attack,0.050,2.0495,0.1025,0.0000,-22.5944,1.6879,-0.0000,0.0000,-0.0130,22.6583,0.0000,-21.4867,1.6874,-0.0000,2.0000,-0.0130,23.5482,1.1076
53.686,attack,0.050,2.0405,0.1020,0.0000,-22.5944,1.6879,-0.0000,0.0000,-0.0130,22.6583,0.0000,-21.4867,1.6874,-0.0000,2.0000,-0.0130,23.5482,1.1076
53.726,attack,0.050,2.0322,0.1016,0.0000,-23.4773,1.6861,-0.0000,0.0000,-0.0130,23.5387,0.0000,-21.8173,1.6940,-0.0000,2.0000,-0.0130,23.8784,1.6600
53.766,attack,0.050,1.9894,0.0995,0.0000,-23.4773,1.6861,-0.0000,0.0000,-0.0130,23.5387,0.0000,-21.8173,1.6940,-0.0000,2.0000,-0.0130,23.8784,1.6600
53.806,attack,0.050,2.0313,0.1016,0.0000,-23.4773,1.6861,-0.0000,0.0000,-0.0130,23.5387,0.0000,-21.5862,1.7074,-0.0000,2.0000,-0.0130,23.6489,1.8912
53.846,attack,0.050,1.9495,0.0975,0.0000,-22.6752,1.6940,-0.0000,0.0000,-0.0130,22.7394,0.0000,-21.5862,1.7074,-0.0000,2.0000,-0.0130,23.6489,1.0891
53.886,attack,0.050,1.9738,0.0987,0.0000,-22.6752,1.6940,-0.0000,0.0000,-0.0130,22.7394,0.0000,-21.5862,1.7074,-0.0000,2.0000,-0.0130,23.6489,1.0891
53.926,attack,0.050,2.0949,0.1047,0.0000,-23.5437,1.6802,-0.0000,0.0000,-0.0130,23.6046,0.0000,-21.8119,1.6899,-0.0000,2.0000,-0.0130,23.8728,1.7318
53.966,attack,0.050,1.9900,0.0995,0.0000,-23.5437,1.6802,-0.0000,0.0000,-0.0130,23.6046,0.0000,-21.8119,1.6899,-0.0000,2.0000,-0.0130,23.8728,1.7318
54.006,attack,0.050,2.0208,0.1010,0.0000,-23.5437,1.6802,-0.0000,0.0000,-0.0130,23.6046,0.0000,-21.6351,1.6803,-0.0000,2.0000,-0.0130,23.6957,1.9086
54.046,attack,0.050,1.9684,0.0984,0.0000,-22.7256,1.6780,-0.0000,0.0000,-0.0130,22.7884,0.0000,-21.6351,1.6803,-0.0000,2.0000,-0.0130,23.6957,1.0905
54.086,attack,0.050,2.1105,0.1055,0.0000,-22.7256,1.6780,-0.0000,0.0000,-0.0130,22.7884,0.0000,-21.6351,1.6803,-0.0000,2.0000,-0.0130,23.6957,1.0905
54.126,attack,0.050,2.0402,0.1020,0.0000,-23.6127,1.6773,-0.0000,0.0000,-0.0130,23.6732,0.0000,-21.9280,1.6864,-0.0000,2.0000,-0.0130,23.9883,1.6848
54.166,attack,0.050,2.0539,0.1027,0.0000,-23.6127,1.6773,-0.0000,0.0000,-0.0130,23.6732,0.0000,-21.9280,1.6864,-0.0000,2.0000,-0.0130,23.9883,1.6848
54.206,attack,0.050,1.9979,0.0999,0.0000,-23.6127,1.6773,-0.0000,0.0000,-0.0130,23.6732,0.0000,-21.7187,1.6654,-0.0000,2.0000,-0.0130,23.7780,1.8941
54.247,attack,0.050,1.9705,0.0985,0.0000,-22.8219,1.6646,-0.0000,0.0000,-0.0130,22.8834,0.0000,-21.7187,1.6654,-0.0000,2.0000,-0.0130,23.7780,1.1032
54.287,attack,0.050,1.9852,0.0993,0.0000,-22.8219,1.6646,-0.0000,0.0000,-0.0130,22.8834,0.0000,-21.7187,1.6654,-0.0000,2.0000,-0.0130,23.7780,1.1032
54.326,attack,0.050,2.0330,0.1017,0.0000,-23.6977,1.6703,-0.0000,0.0000,-0.0130,23.7574,0.0000,-22.0188,1.6652,-0.0000,2.0000,-0.0130,24.0774,1.6788
54.366,attack,0.050,1.9119,0.0956,0.0000,-23.6977,1.6703,-0.0000,0.0000,-0.0130,23.7574,0.0000,-22.0188,1.6652,-0.0000,2.0000,-0.0130,24.0774,1.6788
54.406,attack,0.050,1.9885,0.0994,0.0000,-23.6977,1.6703,-0.0000,0.0000,-0.0130,23.7574,0.0000,-21.8258,1.6574,-0.0000,2.0000,-0.0130,23.8843,1.8719
54.446,attack,0.050,1.9863,0.0993,0.0000,-22.8807,1.6608,-0.0000,0.0000,-0.0130,22.9418,0.0000,-21.8258,1.6574,-0.0000,2.0000,-0.0130,23.8843,1.0549
54.486,attack,0.050,2.0433,0.1022,0.0000,-22.8807,1.6608,-0.0000,0.0000,-0.0130,22.9418,0.0000,-21.8258,1.6574,-0.0000,2.0000,-0.0130,23.8843,1.0549
54.526,attack,0.050,1.9967,0.0998,0.0000,-23.7451,1.6591,-0.0000,0.0000,-0.0130,23.8039,0.0000,-22.0866,1.6586,-0.0000,2.0000,-0.0130,24.1445,1.6585
54.566,attack,0.050,1.9946,0.0997,0.0000,-23.7451,1.6591,-0.0000,0.0000,-0.0130,23.8039,0.0000,-22.0866,1.6586,-0.0000,2.0000,-0.0130,24.1445,1.6585
54.606,attack,0.050,1.9753,0.0988,0.0000,-23.7451,1.6591,-0.0000,0.0000,-0.0130,23.8039,0.0000,-21.8551,1.6537,-0.0000,2.0000,-0.0130,23.9133,1.8899
54.646,attack,0.050,1.9575,0.0979,0.0000,-22.8985,1.6445,-0.0000,0.0000,-0.0130,22.9585,0.0000,-21.8551,1.6537,-0.0000,2.0000,-0.0130,23.9133,1.0435
54.686,attack,0.050,2.0211,0.1011,0.0000,-22.8985,1.6445,-0.0000,0.0000,-0.0130,22.9585,0.0000,-21.8551,1.6537,-0.0000,2.0000,-0.0130,23.9133,1.0435
54.726,attack,0.050,2.0384,0.1019,0.0000,-23.7629,1.6538,-0.0000,0.0000,-0.0130,23.8213,0.0000,-22.1126,1.6442,-0.0000,2.0000,-0.0130,24.1695,1.6503
54.766,attack,0.050,2.1069,0.1053,0.0000,-23.7629,1.6538,-0.0000,0.0000,-0.0130,23.8213,0.0000,-22.1126,1.6442,-0.0000,2.0000,-0.0130,24.1695,1.6503
54.806,attack,0.050,2.0250,0.1013,0.0000,-23.7629,1.6538,-0.0000,0.0000,-0.0130,23.8213,0.0000,-21.8727,1.6674,-0.0000,2.0000,-0.0130,23.9318,1.8902
54.846,attack,0.050,2.0417,0.1021,0.0000,-22.9710,1.6542,-0.0000,0.0000,-0.0130,23.0315,0.0000,-21.8727,1.6674,-0.0000,2.0000,-0.0130,23.9318,1.0984
54.886,attack,0.050,2.0157,0.1008,0.0000,-22.9710,1.6542,-0.0000,0.0000,-0.0130,23.0315,0.0000,-21.8727,1.6674,-0.0000,2.0000,-0.0130,23.9318,1.0984
54.926,attack,0.050,1.9949,0.0997,0.0000,-23.7695,1.6469,-0.0000,0.0000,-0.0130,23.8274,0.0000,-22.1490,1.6577,-0.0000,2.0000,-0.0130,24.2067,1.6206
54.966,attack,0.050,1.9685,0.0984,0.0000,-23.7695,1.6469,-0.0000,0.0000,-0.0130,23.8274,0.0000,-22.1490,1.6577,-0.0000,2.0000,-0.0130,24.2067,1.6206
55.006,attack,0.050,1.9929,0.0996,0.0000,-23.7695,1.6469,-0.0000,0.0000,-0.0130,23.8274,0.0000,-21.8435,1.6694,-0.0000,2.0000,-0.0130,23.9028,1.9261
55.046,attack,0.050,1.9813,0.0991,0.0000,-22.9528,1.6676,-0.0000,0.0000,-0.0130,23.0143,0.0000,-21.8435,1.6694,-0.0000,2.0000,-0.0130,23.9028,1.1093
55.086,attack,0.050,1.9543,0.0977,0.0000,-22.9528,1.6676,-0.0000,0.0000,-0.0130,23.0143,0.0000,-21.8435,1.6694,-0.0000,2.0000,-0.0130,23.9028,1.1093
55.126,attack,0.050,1.9772,0.0989,0.0000,-23.7072,1.6743,-0.0000,0.0000,-0.0130,23.7672,0.0000,-22.0881,1.6686,-0.0000,2.0000,-0.0130,24.1467,1.6192
55.166,attack,0.050,1.9308,0.0965,0.0000,-23.7072,1.6743,-0.0000,0.0000,-0.0130,23.7672,0.0000,-22.0881,1.6686,-0.0000,2.0000,-0.0130,24.1467,1.6192
55.206,attack,0.050,2.0360,0.1018,0.0000,-23.7072,1.6743,-0.0000,0.0000,-0.0130,23.7672,0.0000,-21.8224,1.6755,-0.0000,2.0000,-0.0130,23.8822,1.8848
55.246,attack,0.050,1.9410,0.0971,0.0000,-22.9448,1.6737,-0.0000,0.0000,-0.0130,23.0067,0.0000,-21.8224,1.6755,-0.0000,2.0000,-0.0130,23.8822,1.1224
55.286,attack,0.050,2.0012,0.1001,0.0000,-22.9448,1.6737,-0.0000,0.0000,-0.0130,23.0067,0.0000,-21.8224,1.6755,-0.0000,2.0000,-0.0130,23.8822,1.1224
55.326,attack,0.050,1.9459,0.0973,0.0000,-23.7905,1.6789,-0.0000,0.0000,-0.0130,23.8505,0.0000,-22.1381,1.6694,-0.0000,2.0000,-0.0130,24.1967,1.6524
55.366,attack,0.050,2.0554,0.1028,0.0000,-23.7905,1.6789,-0.0000,0.0000,-0.0130,23.8505,0.0000,-22.1381,1.6694,-0.0000,2.0000,-0.0130,24.1967,1.6524
55.406,attack,0.050,1.9910,0.0995,0.0000,-23.7905,1.6789,-0.0000,0.0000,-0.0130,23.8505,0.0000,-21.8365,1.6784,-0.0000,2.0000,-0.0130,23.8965,1.9539
55.446,attack,0.050,2.1335,0.1067,0.0000,-22.9349,1.6820,-0.0000,0.0000,-0.0130,22.9975,0.0000,-21.8365,1.6784,-0.0000,2.0000,-0.0130,23.8965,1.0984
55.486,attack,0.050,2.0793,0.1040,0.0000,-22.9349,1.6820,-0.0000,0.0000,-0.0130,22.9975,0.0000,-21.8365,1.6784,-0.0000,2.0000,-0.0130,23.8965,1.0984
55.526,attack,0.050,2.0272,0.1014,0.0000,-23.8097,1.6988,-0.0000,0.0000,-0.0130,23.8711,0.0000,-22.1270,1.6825,-0.0000,2.0000,-0.0130,24.1865,1.6827
55.566,attack,0.050,2.0400,0.1020,0.0000,-23.8097,1.6988,-0.0000,0.0000,-0.0130,23.8711,0.0000,-22.1270,1.6825,-0.0000,2.0000,-0.0130,24.1865,1.6827
55.606,attack,0.050,2.0745,0.1037,0.0000,-23.8097,1.6988,-0.0000,0.0000,-0.0130,23.8711,0.0000,-21.8533,1.6958,-0.0000,2.0000,-0.0130,23.9144,1.9564
55.646,attack,0.050,2.0431,0.1022,0.0000,-22.9549,1.6919,-0.0000,0.0000,-0.0130,23.0181,0.0000,-21.8533,1.6958,-0.0000,2.0000,-0.0130,23.9144,1.1016
55.686,attack,0.050,2.0169,0.1008,0.0000,-22.9549,1.6919,-0.0000,0.0000,-0.0130,23.0181,0.0000,-21.8533,1.6958,-0.0000,2.0000,-0.0130,23.9144,1.1016
55.726,attack,0.050,1.9744,0.0987,0.0000,-23.7620,1.6850,-0.0000,0.0000,-0.0130,23.8226,0.0000,-22.1741,1.6961,-0.0000,2.0000,-0.0130,24.2344,1.5880
55.766,attack,0.050,2.0114,0.1006,0.0000,-23.7620,1.6850,-0.0000,0.0000,-0.0130,23.8226,0.0000,-22.1741,1.6961,-0.0000,2.0000,-0.0130,24.2344,1.5880
55.806,attack,0.050,1.9965,0.0998,0.0000,-23.7620,1.6850,-0.0000,0.0000,-0.0130,23.8226,0.0000,-21.9269,1.6973,-0.0000,2.0000,-0.0130,23.9880,1.8352
55.846,attack,0.050,2.1033,0.1052,0.0000,-22.9836,1.6812,-0.0000,0.0000,-0.0130,23.0459,0.0000,-21.9269,1.6973,-0.0000,2.0000,-0.0130,23.9880,1.0568
55.886,attack,0.050,2.0088,0.1004,0.0000,-22.9836,1.6812,-0.0000,0.0000,-0.0130,23.0459,0.0000,-21.9269,1.6973,-0.0000,2.0000,-0.0130,23.9880,1.0568
55.926,attack,0.050,2.0065,0.1003,0.0000,-23.8321,1.6969,-0.0000,0.0000,-0.0130,23.8934,0.0000,-22.1241,1.6772,-0.0000,2.0000,-0.0130,24.1833,1.7081
55.966,attack,0.050,2.0383,0.1019,0.0000,-23.8321,1.6969,-0.0000,0.0000,-0.0130,23.8934,0.0000,-22.1241,1.6772,-0.0000,2.0000,-0.0130,24.1833,1.7081
56.006,attack,0.050,2.0013,0.1001,0.0000,-23.8321,1.6969,-0.0000,0.0000,-0.0130,23.8934,0.0000,-21.8511,1.6938,-0.0000,2.0000,-0.0130,23.9121,1.9810
56.047,attack,0.050,2.0305,0.1015,0.0000,-22.9416,1.6955,-0.0000,0.0000,-0.0130,23.0052,0.0000,-21.8511,1.6938,-0.0000,2.0000,-0.0130,23.9121,1.0905
56.086,attack,0.050,1.9490,0.0974,0.0000,-22.9416,1.6955,-0.0000,0.0000,-0.0130,23.0052,0.0000,-21.8511,1.6938,-0.0000,2.0000,-0.0130,23.9121,1.0905
56.126,attack,0.050,1.9874,0.0994,0.0000,-23.7470,1.7093,-0.0000,0.0000,-0.0130,23.8094,0.0000,-22.1309,1.7070,-0.0000,2.0000,-0.0130,24.1921,1.6161
56.166,attack,0.050,2.0634,0.1032,0.0000,-23.7470,1.7093,-0.0000,0.0000,-0.0130,23.8094,0.0000,-22.1309,1.7070,-0.0000,2.0000,-0.0130,24.1921,1.6161
56.207,attack,0.050,2.0075,0.1004,0.0000,-23.7470,1.7093,-0.0000,0.0000,-0.0130,23.8094,0.0000,-21.8460,1.7012,-0.0000,2.0000,-0.0130,23.9075,1.9010
56.246,attack,0.050,2.0432,0.1022,0.0000,-23.0013,1.7063,-0.0000,0.0000,-0.0130,23.0654,0.0000,-21.8460,1.7012,-0.0000,2.0000,-0.0130,23.9075,1.1553
56.286,attack,0.050,1.9936,0.0997,0.0000,-23.0013,1.7063,-0.0000,0.0000,-0.0130,23.0654,0.0000,-21.8460,1.7012,-0.0000,2.0000,-0.0130,23.9075,1.1553
56.326,attack,0.050,2.0410,0.1021,0.0000,-23.8264,1.7192,-0.0000,0.0000,-0.0130,23.8893,0.0000,-22.1840,1.7114,-0.0000,2.0000,-0.0130,24.2454,1.6424
56.366,attack,0.050,2.0566,0.1028,0.0000,-23.8264,1.7192,-0.0000,0.0000,-0.0130,23.8893,0.0000,-22.1840,1.7114,-0.0000,2.0000,-0.0130,24.2454,1.6424
56.406,attack,0.050,2.0761,0.1038,0.0000,-23.8264,1.7192,-0.0000,0.0000,-0.0130,23.8893,0.0000,-21.9589,1.6916,-0.0000,2.0000,-0.0130,24.0195,1.8677
56.446,attack,0.050,2.0257,0.1013,0.0000,-23.0136,1.6972,-0.0000,0.0000,-0.0130,23.0771,0.0000,-21.9589,1.6916,-0.0000,2.0000,-0.0130,24.0195,1.0547
56.486,attack,0.050,1.9918,0.0996,0.0000,-23.0136,1.6972,-0.0000,0.0000,-0.0130,23.0771,0.0000,-21.9589,1.6916,-0.0000,2.0000,-0.0130,24.0195,1.0547
56.526,attack,0.050,2.0341,0.1017,0.0000,-23.8486,1.7178,-0.0000,0.0000,-0.0130,23.9114,0.0000,-22.1937,1.6913,-0.0000,2.0000,-0.0130,24.2536,1.6552
56.567,attack,0.050,2.0133,0.1007,0.0000,-23.8486,1.7178,-0.0000,0.0000,-0.0130,23.9114,0.0000,-22.1937,1.6913,-0.0000,2.0000,-0.0130,24.2536,1.6552
